id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
843754115785933	,Quiz Planet,Lotum one GmbH,"7,420,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/29795786_883193275175350_3590080192548175872_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=fde00f3b99a6a5b6b4310a5f1c1f91c5&oe=5C8FA622,false,16,15,-1
666272906903117	,The Test,Lotum one GmbH,"7,220,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/27699390_769555169908223_7127618297817726976_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=9166e215a5c4b9dc7c8b2cfeeafacb3a&oe=5CC77E60,false,17,14,-3
902424996813091	,AllQuiz,Digo,"7,130,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44537349_904806616574929_3477457006061682688_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=748d490076cbaa1bdb38b314bd1fcbbe&oe=5C91933C,false,18,20,2
278618899454992	,BigTests,One Internet Group,"6,910,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46046475_279827542667461_9194381720571346944_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=432a138d9c59c542e0cc7ea8c5d84faa&oe=5CD3D8CD,false,19,41,22
1250735238360354	,Last Knife,Room502,"6,540,000",动作类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/45228041_1510940279006514_2251416513623883776_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=5e7ef9d08528d1af811142f58a09f023&oe=5C979A44,false,20,17,-3
1829935823906294	,8 Ball Pool,Miniclip,"6,360,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/26036673_2078977032335504_4726933176528666624_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=f587074e6096b0bf6c7003dca5e4749e&oe=5C924C44,false,21,18,-3
498625833822107	,4 Pics 1 Word,LOTUM GmbH,"5,540,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/20014431_498666463818044_4033975056978673664_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=09ce2e9392ac8d49134545321c7ac3fa&oe=5C90A7C2,false,22,19,-3
383041995381848	,Words With Friends,Zynga,"5,100,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47026557_757648251254552_5654359165699620864_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=878ac8d8e91648633c6e17110b4177d0&oe=5CC6D369,false,23,21,-2
172228936829434	,Draw Something,Zynga,"4,990,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/38811013_229984681053859_3576870230355345408_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=296d218505b7978db344e4f2ebb3dd2a&oe=5CC8F203,false,24,22,-2
1939015149698140	,UNO,Mattel163,"4,760,000",牌类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48665552_2205592269707092_3075166085373231104_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=a9cb7b790664373106763218d58580e4&oe=5C8FA72C,false,25,23,-2
141184676316522	,EverWing,Game Closure,"4,500,000",动作类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/14365540_180484242386565_647877825_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=a58fc1480b0e58ebcc2844de96b206a0&oe=5C9BC120,false,26,24,-2
267920816949420	,Golden Boot,Nordeus,"4,450,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/32909807_383956202012547_5360836938867671040_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=1042f20fa00055f0ac7f44f483bd25ed&oe=5CCB4A1C,false,27,25,-2
