id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
1812939335416310,欢乐碰碰 - 开心庄园,diandian,"1,270,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/34810242_1899016976808552_5754909499764768768_n.png?_nc_cat=1&oh=118a8ef2fb46018c724cb6d1b8fc1bef&oe=5C6290EF,FALSE,32,36,4
1930929806938740,Playing SOCCER,Super Appli,"1,260,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37358704_1953722054659522_1927530706255216640_n.png?_nc_cat=1&oh=417299fcd997fd9117468e1e3df76cc0&oe=5C154A45,FALSE,33,26,-7
558779254509132,Galaxy War,SAS Studio,"1,240,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40386083_666588743728182_616171590425509888_n.png?_nc_cat=1&oh=8453ab3f7bbf702dc21a5642a0d0a74a&oe=5C1CFF77,FALSE,34,27,-7
513181335701168,Music Tiles,Zynga,"1,230,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22880468_524604387892196_3237936725892268032_n.png?_nc_cat=1&oh=2ea748266b0bf3f7082f9e7f6d301202&oe=5C565D41,FALSE,35,25,-10
1394792680649040,Pop Stone 2,cocos,"1,220,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39813852_1692842994177340_6972938898942984192_n.png?_nc_cat=1&oh=48624f0f5878ad4ce9cd8be47da7c35f&oe=5C510C63,FALSE,37,29,-8
1045899222230950,Helix Bounce,Tri.App,"1,220,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36324059_1081804881973719_1951173929989046272_n.png?_nc_cat=1&oh=e1941d0cc5969c9066994f6ce4ec6f98&oe=5C5D8AE7,FALSE,36,23,-13
2120643968166570,Super Cricket,Super Appli,"1,190,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/30793169_2148531672044467_197641720513429504_n.png?_nc_cat=1&oh=6d1b50cd89c820c790d0110acc2d15eb&oe=5C14C8B6,FALSE,38,33,-5
476207622770284,Pool Hall,KITERETSU Inc,"1,170,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27699362_657870341270677_4866269388854001664_n.png?_nc_cat=1&oh=3ea9939fb7b9c4b8ab63b2e06f63c7d6&oe=5C59E645,FALSE,39,35,-4
1255697821230770,Candy Match,SOFTGAMES,"1,120,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36528252_1310590499074837_3675993814939467776_n.png?_nc_cat=1&oh=7a7845364c820151359b2a7db026f1a6&oe=5C5C365C,FALSE,40,71,31
1806508339421990,LOL Headshot,Nuts Play,"1,050,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29795660_1937789999627162_5447671913348333568_n.png?_nc_cat=1&oh=f9f874f4cdb2392adc9eda4a6abdcb29&oe=5C54F920,FALSE,41,37,-4
